i	j	iLIS_best	iLIS_avg	ipTM_best
8212	13337	0.240	0.079	0.58
13183	10981	0.240	0.061	0.42
458	8629	0.240	0.090	0.46
548	11149	0.240	0.079	0.61
13338	9552	0.240	0.116	0.49
12862	10959	0.240	0.057	0.56
9571	8031	0.240	0.090	0.32
40	12462	0.240	0.048	0.33
721	9188	0.240	0.048	0.49
11274	8696	0.240	0.096	0.62
451	13934	0.240	0.048	0.51
11274	7589	0.240	0.110	0.59
7735	351	0.239	0.074	0.35
548	551	0.239	0.092	0.58
10989	8660	0.239	0.055	0.34
10320	8315	0.239	0.048	0.31
9572	10959	0.239	0.048	0.59
11279	9247	0.239	0.144	0.40
11265	9958	0.239	0.172	0.37
8212	12523	0.239	0.123	0.37
11826	1210	0.239	0.142	0.44
13041	204	0.239	0.125	0.32
7430	10320	0.239	0.157	0.46
12461	9740	0.239	0.148	0.37
12167	10981	0.239	0.093	0.36
9185	11628	0.239	0.048	0.39
9390	10957	0.239	0.086	0.47
11273	7591	0.239	0.048	0.69
12820	351	0.239	0.126	0.38
11273	12523	0.239	0.106	0.69
6939	12523	0.239	0.080	0.64
9571	10981	0.239	0.185	0.39
11726	5943	0.239	0.094	0.46
13183	1523	0.239	0.133	0.66
9376	13133	0.239	0.125	0.65
1959	8563	0.239	0.086	0.48
8173	12523	0.239	0.126	0.44
445	12900	0.239	0.069	0.56
8967	9931	0.238	0.054	0.52
10605	9552	0.238	0.154	0.35
12523	1010	0.238	0.112	0.38
8031	135	0.238	0.091	0.56
11275	9740	0.238	0.128	0.37
6216	12523	0.238	0.111	0.60
12167	892	0.238	0.051	0.44
796	1548	0.238	0.095	0.44
3111	4868	0.238	0.144	0.36
40	9990	0.238	0.048	0.69
13881	548	0.238	0.161	0.57
800	11555	0.238	0.052	0.67
487	11281	0.238	0.093	0.37
6156	1016	0.238	0.118	0.57
10008	8563	0.238	0.104	0.46
9809	12461	0.238	0.131	0.34
13116	12155	0.238	0.048	0.45
8188	12802	0.238	0.160	0.36
9376	6557	0.238	0.160	0.48
9809	7589	0.238	0.048	0.45
9572	13934	0.238	0.048	0.35
3953	13116	0.238	0.069	0.44
13448	7202	0.238	0.114	0.55
10320	8735	0.238	0.169	0.34
5734	10982	0.238	0.115	0.43
9599	158	0.238	0.048	0.38
7706	3075	0.238	0.202	0.53
13021	6944	0.238	0.048	0.66
10498	10981	0.238	0.083	0.44
8367	8563	0.238	0.073	0.38
9046	70	0.238	0.065	0.58
13041	3796	0.238	0.152	0.52
13287	892	0.238	0.048	0.45
40	7735	0.238	0.110	0.43
1007	11951	0.238	0.176	0.37
811	806	0.238	0.176	0.35
10412	8629	0.238	0.070	0.36
7891	7735	0.237	0.161	0.36
8173	3796	0.237	0.109	0.60
13287	858	0.237	0.047	0.38
1017	13903	0.237	0.067	0.52
12615	11903	0.237	0.047	0.42
796	12155	0.237	0.081	0.53
8631	7736	0.237	0.047	0.38
12615	3111	0.237	0.167	0.35
1003	9552	0.237	0.047	0.46
7675	11149	0.237	0.077	0.43
13133	3111	0.237	0.077	0.54
197	10118	0.237	0.087	0.47
800	204	0.237	0.199	0.55
12461	806	0.237	0.047	0.36
6472	11281	0.237	0.100	0.59
13116	7659	0.237	0.086	0.47
10531	11248	0.237	0.071	0.56
7835	11282	0.237	0.047	0.38
10605	9683	0.237	0.100	0.46
451	7964	0.237	0.078	0.33
13448	7446	0.237	0.109	0.58
11279	12615	0.237	0.184	0.49
10118	996	0.237	0.062	0.60
13183	13934	0.237	0.163	0.31
13905	11286	0.237	0.063	0.40
11826	13133	0.237	0.090	0.73
9571	721	0.237	0.067	0.33
9599	11555	0.237	0.107	0.45
7736	11555	0.237	0.194	0.41
7735	1210	0.237	0.200	0.39
197	12154	0.236	0.052	0.40
10531	9089	0.236	0.077	0.61
800	1007	0.236	0.055	0.53
796	7603	0.236	0.107	0.39
13886	8909	0.236	0.102	0.45
1007	13905	0.236	0.194	0.32
1007	996	0.236	0.151	0.55
11726	1210	0.236	0.069	0.42
13870	12549	0.236	0.047	0.30
811	721	0.236	0.101	0.40
11826	1010	0.236	0.117	0.37
8090	11062	0.236	0.047	0.36
70	13337	0.236	0.127	0.51
811	8660	0.236	0.117	0.47
7891	811	0.236	0.128	0.34
12364	12154	0.236	0.075	0.39
10498	11826	0.236	0.114	0.49
70	13062	0.236	0.047	0.35
197	11956	0.236	0.161	0.41
13887	8470	0.236	0.111	0.67
4122	225	0.236	0.084	0.28
8212	12543	0.236	0.047	0.38
11624	12900	0.236	0.047	0.55
11286	289	0.236	0.174	0.46
9185	3796	0.236	0.162	0.44
11188	10320	0.236	0.047	0.46
11061	487	0.236	0.064	0.65
11272	4122	0.236	0.047	0.57
7037	8990	0.236	0.094	0.64
858	721	0.236	0.078	0.46
7835	11281	0.235	0.108	0.32
11279	8990	0.235	0.100	0.47
1043	11904	0.235	0.047	0.46
919	11951	0.235	0.050	0.36
11275	6557	0.235	0.060	0.44
8696	13447	0.235	0.064	0.65
800	1016	0.235	0.047	0.68
551	12789	0.235	0.085	0.36
1210	158	0.235	0.047	0.45
8202	10483	0.235	0.053	0.38
7735	12819	0.235	0.111	0.34
8173	1010	0.235	0.133	0.39
9376	12802	0.235	0.047	0.45
12399	10997	0.235	0.068	0.33
11279	9825	0.235	0.100	0.49
9247	12543	0.235	0.087	0.40
11624	1210	0.235	0.158	0.47
4122	7446	0.235	0.158	0.37
9809	7202	0.235	0.111	0.54
750	10982	0.235	0.142	0.46
12543	8563	0.235	0.074	0.49
9599	5734	0.235	0.047	0.52
1019	10997	0.235	0.190	0.52
580	3333	0.235	0.121	0.58
13337	13887	0.235	0.047	0.50
3953	10982	0.235	0.089	0.46
40	11555	0.235	0.102	0.36
800	13183	0.235	0.052	0.65
8162	13116	0.235	0.081	0.39
10531	806	0.235	0.098	0.65
12399	158	0.235	0.177	0.49
13338	1007	0.235	0.093	0.58
451	9683	0.235	0.061	0.50
458	7037	0.235	0.051	0.57
11062	12615	0.234	0.114	0.40
1043	721	0.234	0.130	0.46
7430	12615	0.234	0.139	0.54
580	9572	0.234	0.081	0.36
11080	11281	0.234	0.047	0.46
4774	9188	0.234	0.047	0.62
10008	800	0.234	0.086	0.43
11300	7659	0.234	0.047	0.37
11062	9817	0.234	0.141	0.40
13183	10959	0.234	0.128	0.57
10498	11277	0.234	0.047	0.41
13886	8577	0.234	0.158	0.49
11062	13043	0.234	0.175	0.66
8202	12543	0.234	0.055	0.35
13287	721	0.234	0.047	0.43
5627	1010	0.234	0.098	0.51
8038	13934	0.234	0.203	0.45
11275	10498	0.234	0.093	0.37
9809	9825	0.234	0.178	0.48
7735	13133	0.234	0.101	0.64
10989	12154	0.234	0.047	0.37
1959	811	0.234	0.074	0.34
10982	10931	0.233	0.139	0.38
13217	10531	0.233	0.103	0.58
10997	12154	0.233	0.163	0.41
13337	4153	0.233	0.082	0.39
11274	13514	0.233	0.047	0.60
8126	1959	0.233	0.101	0.42
7674	13886	0.233	0.082	0.33
7706	10959	0.233	0.204	0.59
10605	9188	0.233	0.053	0.34
9817	10997	0.233	0.047	0.36
13447	7975	0.233	0.132	0.59
9809	10931	0.233	0.083	0.41
10320	11281	0.233	0.123	0.32
11275	12543	0.233	0.114	0.44
919	8321	0.233	0.061	0.38
13905	1017	0.233	0.126	0.59
9390	1210	0.233	0.136	0.41
1010	892	0.233	0.087	0.46
10531	10982	0.233	0.136	0.56
11826	12423	0.233	0.067	0.40
9958	8470	0.233	0.103	0.47
40	13043	0.233	0.047	0.73
3333	6583	0.233	0.073	0.46
11275	7659	0.232	0.086	0.41
13041	13043	0.232	0.088	0.58
451	12523	0.232	0.054	0.44
10320	7659	0.232	0.164	0.41
12423	9089	0.232	0.106	0.44
8173	12862	0.232	0.053	0.39
548	721	0.232	0.080	0.60
1014	10931	0.232	0.104	0.54
580	13337	0.232	0.175	0.42
8895	7735	0.232	0.088	0.35
8660	7659	0.232	0.120	0.49
11341	12462	0.232	0.046	0.57
3333	7659	0.232	0.067	0.51
12802	7591	0.232	0.070	0.34
9599	9564	0.232	0.118	0.46
1003	8735	0.232	0.082	0.49
12364	7975	0.232	0.054	0.40
13021	11061	0.232	0.056	0.69
11062	3111	0.232	0.046	0.42
10989	7975	0.232	0.059	0.36
8031	9376	0.232	0.080	0.42
1003	5734	0.232	0.046	0.34
7278	12543	0.232	0.088	0.30
9376	12615	0.232	0.142	0.37
7735	1010	0.232	0.110	0.41
8162	805	0.232	0.087	0.41
9809	12549	0.232	0.195	0.41
1043	12364	0.232	0.089	0.35
40	1018	0.232	0.085	0.49
12077	13378	0.232	0.046	0.46
9714	13220	0.232	0.046	0.56
996	13448	0.232	0.049	0.55
13021	9740	0.232	0.095	0.47
7821	70	0.232	0.129	0.44
7735	7659	0.232	0.118	0.37
750	7736	0.232	0.092	0.39
11956	7037	0.232	0.046	0.29
8202	13448	0.232	0.046	0.58
70	3373	0.232	0.154	0.62
9817	12820	0.232	0.065	0.40
10498	197	0.231	0.070	0.48
1959	7446	0.231	0.046	0.50
6216	892	0.231	0.173	0.53
9714	13183	0.231	0.046	0.53
12284	10982	0.231	0.046	0.27
8735	13887	0.231	0.128	0.33
8212	197	0.231	0.080	0.45
8202	1010	0.231	0.060	0.37
7821	9377	0.231	0.116	0.50
1523	9552	0.231	0.138	0.65
204	12154	0.231	0.138	0.38
750	8620	0.231	0.072	0.29
10412	9564	0.231	0.075	0.27
9740	13447	0.231	0.113	0.63
13287	445	0.231	0.098	0.37
13116	7202	0.231	0.146	0.40
12461	7659	0.231	0.157	0.45
11188	9564	0.231	0.098	0.40
547	9931	0.231	0.046	0.45
13183	9599	0.231	0.046	0.40
1014	10981	0.231	0.046	0.63
12615	9958	0.231	0.147	0.36
8090	7278	0.231	0.046	0.33
7589	8660	0.231	0.123	0.38
7278	9825	0.231	0.094	0.37
70	12803	0.231	0.103	0.48
70	806	0.231	0.121	0.38
8173	551	0.231	0.059	0.32
8031	11555	0.231	0.147	0.29
12461	10931	0.231	0.140	0.28
9714	1010	0.231	0.115	0.51
9931	8038	0.230	0.145	0.46
11149	1523	0.230	0.089	0.59
6216	487	0.230	0.092	0.44
11275	13881	0.230	0.075	0.42
7835	3796	0.230	0.058	0.56
13103	1010	0.230	0.077	0.57
13905	13448	0.230	0.074	0.55
8338	12789	0.230	0.055	0.35
13905	5734	0.230	0.070	0.34
4122	13116	0.230	0.046	0.42
11314	11951	0.230	0.148	0.64
13217	811	0.230	0.083	0.35
7891	12615	0.230	0.140	0.33
13881	11281	0.230	0.052	0.43
10320	750	0.230	0.046	0.29
7430	11277	0.230	0.094	0.43
8031	13934	0.230	0.100	0.28
13021	10982	0.230	0.072	0.47
1523	12819	0.230	0.067	0.53
11265	9599	0.230	0.046	0.41
13881	5627	0.230	0.084	0.48
1014	12543	0.230	0.112	0.56
12862	10997	0.230	0.093	0.25
11909	796	0.230	0.159	0.62
5734	12284	0.230	0.168	0.34
13338	9571	0.229	0.097	0.46
10118	1019	0.229	0.046	0.30
3308	13116	0.229	0.066	0.45
12523	1548	0.229	0.156	0.52
1959	12802	0.229	0.046	0.49
12543	3953	0.229	0.046	0.34
9571	1015	0.229	0.125	0.32
11286	1210	0.229	0.122	0.41
12364	10997	0.229	0.143	0.31
9041	2109	0.229	0.063	0.58
12543	13447	0.229	0.139	0.72
10997	7202	0.229	0.055	0.35
451	7278	0.229	0.046	0.43
6847	12549	0.229	0.080	0.52
12862	1010	0.229	0.046	0.23
11280	8620	0.229	0.087	0.45
1959	13103	0.229	0.046	0.72
7674	9817	0.229	0.046	0.33
40	10605	0.229	0.046	0.43
11286	7603	0.229	0.180	0.38
4122	13887	0.229	0.046	0.39
8696	1523	0.229	0.046	0.62
10531	3661	0.229	0.070	0.65
11909	12820	0.229	0.112	0.47
11272	12462	0.229	0.059	0.61
1007	12789	0.229	0.095	0.33
70	8629	0.229	0.114	0.34
8188	11956	0.229	0.103	0.43
1017	6683	0.229	0.062	0.52
13133	3075	0.229	0.046	0.54
9740	9958	0.229	0.094	0.32
12203	13133	0.229	0.049	0.49
11314	1088	0.229	0.046	0.65
580	4122	0.229	0.100	0.44
10989	8315	0.229	0.074	0.38
8202	4868	0.229	0.092	0.36
10605	3796	0.229	0.046	0.56
12399	721	0.229	0.046	0.42
9817	8315	0.228	0.046	0.42
11904	4868	0.228	0.090	0.44
9377	10997	0.228	0.108	0.45
10989	12549	0.228	0.055	0.28
10412	13791	0.228	0.081	0.46
40	10412	0.228	0.124	0.33
8338	13042	0.228	0.046	0.59
13886	12549	0.228	0.156	0.34
11273	8735	0.228	0.121	0.67
10957	7603	0.228	0.091	0.67
8967	10320	0.228	0.136	0.37
13881	8910	0.228	0.139	0.37
11300	12523	0.228	0.061	0.34
7446	8563	0.228	0.046	0.47
9185	7603	0.228	0.046	0.42
11726	351	0.228	0.097	0.36
12862	8315	0.228	0.063	0.36
547	10531	0.228	0.069	0.55
8696	7736	0.228	0.114	0.40
11009	1010	0.228	0.147	0.45
8629	8909	0.228	0.050	0.39
1019	445	0.228	0.062	0.50
7430	11265	0.228	0.128	0.50
8212	7591	0.228	0.049	0.43
40	10997	0.228	0.140	0.36
8031	10982	0.228	0.076	0.51
1007	1019	0.228	0.132	0.44
451	1523	0.228	0.085	0.68
9326	10959	0.228	0.125	0.55
8910	9552	0.228	0.080	0.38
6943	13220	0.228	0.069	0.52
13905	12820	0.227	0.153	0.40
451	11009	0.227	0.067	0.41
7891	8735	0.227	0.102	0.30
11062	13514	0.227	0.097	0.42
9571	9377	0.227	0.095	0.47
7278	13220	0.227	0.060	0.32
9377	6683	0.227	0.111	0.40
996	4868	0.227	0.059	0.41
9390	11265	0.227	0.061	0.38
7674	10958	0.227	0.062	0.50
811	11904	0.227	0.089	0.36
10320	9572	0.227	0.049	0.41
11903	1523	0.227	0.136	0.58
6847	9326	0.227	0.112	0.54
11555	5755	0.227	0.122	0.35
11909	7736	0.227	0.086	0.62
1210	8629	0.227	0.094	0.41
9714	750	0.227	0.061	0.51
1015	7835	0.227	0.045	0.35
13183	12423	0.227	0.132	0.37
13886	9572	0.227	0.108	0.45
289	11281	0.227	0.120	0.45
13905	13934	0.227	0.045	0.47
4277	8469	0.227	0.100	0.62
547	13887	0.227	0.060	0.50
8338	13041	0.227	0.073	0.33
13337	7603	0.227	0.045	0.52
919	7591	0.227	0.045	0.43
1007	6847	0.227	0.068	0.60
1210	7446	0.227	0.090	0.47
8321	12803	0.227	0.098	0.48
13337	12615	0.227	0.045	0.49
7735	11286	0.227	0.168	0.46
12892	204	0.227	0.079	0.31
8188	10931	0.227	0.045	0.50
7735	10981	0.227	0.117	0.33
10118	9552	0.227	0.058	0.34
10008	13133	0.227	0.060	0.63
12399	750	0.227	0.093	0.33
12615	721	0.227	0.084	0.32
8031	806	0.226	0.104	0.37
1523	8910	0.226	0.056	0.65
11624	7975	0.226	0.106	0.45
9683	10997	0.226	0.062	0.32
12423	811	0.226	0.093	0.36
9714	8735	0.226	0.066	0.34
11909	8315	0.226	0.060	0.56
7835	445	0.226	0.073	0.42
1548	9958	0.226	0.110	0.46
12462	10959	0.226	0.045	0.66
40	12077	0.226	0.057	0.30
9041	12615	0.226	0.050	0.32
7736	70	0.226	0.079	0.41
9571	12462	0.226	0.147	0.37
7735	12802	0.226	0.058	0.40
8188	12615	0.226	0.100	0.37
11062	12789	0.226	0.063	0.37
13062	9825	0.226	0.076	0.50
9377	13886	0.226	0.131	0.40
9070	4868	0.226	0.061	0.39
9390	10958	0.226	0.133	0.57
13337	4122	0.226	0.045	0.47
11062	11286	0.226	0.131	0.38
1210	12615	0.226	0.146	0.41
1014	12615	0.226	0.100	0.47
811	3111	0.226	0.174	0.45
451	548	0.226	0.119	0.61
11624	10118	0.226	0.162	0.52
70	7675	0.226	0.122	0.41
13881	1959	0.226	0.152	0.34
197	7735	0.225	0.125	0.40
11555	12802	0.225	0.130	0.30
13183	5627	0.225	0.085	0.43
1018	750	0.225	0.055	0.60
12399	13887	0.225	0.106	0.40
8660	7975	0.225	0.045	0.29
11275	8660	0.225	0.085	0.39
10498	10531	0.225	0.072	0.62
7821	11903	0.225	0.045	0.49
13337	8909	0.225	0.045	0.46
12523	8909	0.225	0.162	0.47
10498	13133	0.225	0.085	0.71
1523	721	0.225	0.091	0.61
10531	5755	0.225	0.059	0.37
13870	12789	0.225	0.083	0.31
9740	2109	0.225	0.045	0.41
12615	12153	0.225	0.055	0.49
12461	6944	0.225	0.045	0.69
12077	13903	0.225	0.049	0.41
11275	7278	0.225	0.045	0.40
8563	13378	0.225	0.057	0.46
8338	11149	0.225	0.078	0.62
12461	10997	0.225	0.157	0.33
197	12462	0.225	0.182	0.47
9740	8660	0.225	0.126	0.40
8202	10930	0.225	0.045	0.33
10930	9599	0.225	0.137	0.49
10118	13886	0.225	0.070	0.30
9809	12820	0.225	0.059	0.43
9825	12284	0.225	0.067	0.52
7674	13062	0.225	0.093	0.35
8162	3333	0.225	0.129	0.54
11062	13133	0.225	0.080	0.60
9958	10931	0.225	0.086	0.40
551	225	0.225	0.045	0.41
11062	7202	0.225	0.173	0.32
1010	7446	0.225	0.101	0.31
8031	7446	0.225	0.156	0.35
11273	11272	0.225	0.045	0.61
3661	8629	0.224	0.059	0.34
4868	806	0.224	0.068	0.35
8631	1548	0.224	0.050	0.52
7835	12284	0.224	0.072	0.48
12364	9326	0.224	0.045	0.34
12543	1523	0.224	0.051	0.64
9809	8735	0.224	0.117	0.54
9683	1043	0.224	0.058	0.41
10320	12789	0.224	0.136	0.38
12543	13448	0.224	0.135	0.55
11555	9042	0.224	0.064	0.46
9599	13337	0.224	0.061	0.43
10118	13881	0.224	0.065	0.42
13886	4868	0.224	0.112	0.33
1018	8660	0.224	0.099	0.49
9571	6472	0.224	0.061	0.46
11274	12615	0.224	0.111	0.54
12461	6156	0.224	0.149	0.61
11274	1007	0.224	0.132	0.66
891	13220	0.224	0.060	0.49
11274	11281	0.224	0.080	0.71
10281	13116	0.224	0.137	0.40
13886	9089	0.224	0.045	0.39
8173	13116	0.224	0.088	0.44
8031	13887	0.224	0.077	0.40
919	7964	0.224	0.045	0.40
11274	10118	0.224	0.053	0.65
11279	10320	0.224	0.097	0.58
9377	3111	0.224	0.075	0.40
10997	487	0.224	0.125	0.32
572	10997	0.223	0.065	0.32
11149	3796	0.223	0.078	0.58
11624	445	0.223	0.091	0.45
12820	10981	0.223	0.114	0.35
9714	8620	0.223	0.092	0.61
11726	6939	0.223	0.105	0.61
5734	8563	0.223	0.056	0.42
8212	12862	0.223	0.045	0.33
9376	7591	0.223	0.161	0.45
721	7591	0.223	0.140	0.31
11188	204	0.223	0.045	0.36
11265	8321	0.223	0.045	0.38
