i	j	iLIS_best	iLIS_avg	ipTM_best
982	9642	0.464	0.326	0.80
7389	11336	0.464	0.173	0.45
11995	12060	0.464	0.196	0.56
998	10982	0.464	0.408	0.78
8967	11605	0.463	0.408	0.52
12794	10297	0.463	0.277	0.26
906	12531	0.463	0.386	0.61
13571	13028	0.463	0.453	0.61
9325	9214	0.463	0.331	0.36
7788	11398	0.463	0.436	0.86
12399	557	0.463	0.291	0.40
7967	221	0.463	0.185	0.73
9460	13874	0.463	0.183	0.33
12938	7983	0.463	0.439	0.71
13034	13036	0.463	0.435	0.53
11699	12291	0.463	0.374	0.79
11418	11435	0.463	0.423	0.75
14031	13905	0.462	0.431	0.35
9697	11573	0.462	0.226	0.86
7596	13842	0.462	0.333	0.35
11209	13874	0.462	0.266	0.54
13032	13024	0.462	0.181	0.51
13041	12543	0.462	0.381	0.48
7183	1000	0.462	0.450	0.51
7076	3055	0.462	0.421	0.29
11689	9622	0.462	0.179	0.76
1008	7651	0.462	0.092	0.61
7261	8300	0.462	0.093	0.47
12074	12061	0.462	0.237	0.62
8967	11029	0.462	0.167	0.50
11971	12063	0.462	0.159	0.59
10876	9118	0.462	0.120	0.31
8229	2874	0.462	0.208	0.41
13582	4596	0.462	0.217	0.72
7859	7849	0.461	0.454	0.92
13002	13010	0.461	0.290	0.34
7273	14014	0.461	0.092	0.46
12000	11998	0.461	0.092	0.59
7768	12784	0.461	0.435	0.66
9920	10676	0.461	0.193	0.79
11947	14027	0.461	0.415	0.82
13884	13873	0.461	0.411	0.72
12779	12778	0.461	0.423	0.61
108	10274	0.461	0.366	0.84
852	11747	0.461	0.223	0.65
13279	13002	0.461	0.275	0.31
10302	10310	0.461	0.361	0.68
8641	13842	0.460	0.293	0.36
8227	13873	0.460	0.301	0.81
11829	10587	0.460	0.133	0.73
12202	9829	0.460	0.402	0.59
10998	7170	0.460	0.315	0.44
8019	8919	0.460	0.260	0.49
10308	11890	0.460	0.330	0.58
128	13163	0.460	0.168	0.33
9977	9829	0.460	0.406	0.64
8229	13888	0.460	0.128	0.42
110	10274	0.459	0.368	0.84
12318	12321	0.459	0.428	0.71
7760	13922	0.459	0.254	0.79
13268	6933	0.459	0.446	0.50
8866	8293	0.459	0.092	0.34
9325	9968	0.459	0.299	0.44
7680	7505	0.459	0.301	0.55
12548	3342	0.459	0.384	0.43
7219	7984	0.459	0.284	0.56
10382	10384	0.459	0.298	0.52
9429	351	0.459	0.428	0.76
11909	6991	0.459	0.258	0.79
7820	13563	0.459	0.177	0.33
8696	12543	0.458	0.414	0.43
11207	225	0.458	0.321	0.37
8158	13842	0.458	0.112	0.35
10308	10310	0.458	0.360	0.68
11264	6268	0.458	0.182	0.28
407	11021	0.458	0.292	0.57
9428	13873	0.458	0.092	0.37
7628	9654	0.458	0.161	0.79
12134	7471	0.458	0.251	0.63
8576	1275	0.458	0.100	0.69
11978	11984	0.458	0.175	0.62
6890	10987	0.458	0.142	0.40
572	9680	0.458	0.146	0.50
271	11901	0.458	0.207	0.73
778	13217	0.458	0.092	0.57
9987	10452	0.458	0.121	0.37
8575	727	0.457	0.151	0.33
8056	13874	0.457	0.266	0.48
11249	9599	0.457	0.221	0.67
12821	13650	0.457	0.327	0.56
768	7906	0.457	0.416	0.39
374	7591	0.457	0.091	0.77
11266	10993	0.457	0.273	0.42
13891	8230	0.457	0.397	0.88
10333	8000	0.457	0.110	0.33
12203	12263	0.457	0.351	0.76
8166	11211	0.457	0.403	0.64
407	342	0.457	0.341	0.65
12195	11302	0.457	0.331	0.40
11714	7088	0.456	0.128	0.76
10010	13763	0.456	0.399	0.78
12455	13386	0.456	0.414	0.85
727	11029	0.456	0.266	0.39
11696	12768	0.456	0.237	0.77
998	839	0.456	0.096	0.85
39	11604	0.456	0.278	0.22
11026	12939	0.456	0.390	0.29
9166	7401	0.456	0.174	0.75
11690	7401	0.456	0.091	0.62
7610	11905	0.456	0.232	0.27
12925	864	0.456	0.256	0.61
694	12562	0.456	0.164	0.29
8199	9537	0.456	0.409	0.42
7076	11082	0.456	0.188	0.70
8267	9539	0.456	0.404	0.74
9797	4658	0.456	0.252	0.37
11715	12543	0.456	0.396	0.81
12047	12981	0.456	0.091	0.71
4130	5872	0.456	0.353	0.74
8782	10220	0.456	0.412	0.29
7259	9770	0.455	0.365	0.75
572	12610	0.455	0.091	0.52
777	11615	0.455	0.091	0.37
11992	12062	0.455	0.091	0.58
4645	6110	0.455	0.277	0.45
8402	8403	0.455	0.410	0.51
10373	10380	0.455	0.399	0.50
11108	11102	0.455	0.411	0.52
9102	9095	0.455	0.444	0.71
7550	12255	0.455	0.425	0.35
7252	901	0.455	0.426	0.80
8300	11460	0.455	0.246	0.80
12140	8539	0.455	0.095	0.47
10310	10304	0.455	0.358	0.67
9975	7777	0.455	0.154	0.31
11726	8696	0.455	0.407	0.46
385	8733	0.455	0.115	0.66
9352	8089	0.455	0.418	0.49
8866	1974	0.454	0.163	0.43
9444	8570	0.454	0.091	0.46
12193	11600	0.454	0.429	0.32
8546	8543	0.454	0.374	0.75
8267	7490	0.454	0.350	0.70
12483	12472	0.454	0.170	0.50
10322	9606	0.454	0.194	0.47
11993	11979	0.454	0.181	0.60
8227	13892	0.453	0.306	0.73
11398	11395	0.453	0.177	0.77
36	9485	0.453	0.293	0.27
9171	9174	0.453	0.435	0.77
11337	11338	0.453	0.442	0.88
11975	11988	0.453	0.098	0.71
12901	11210	0.453	0.437	0.74
8228	13873	0.453	0.356	0.82
340	339	0.453	0.443	0.68
8547	8544	0.453	0.354	0.59
12566	12551	0.453	0.091	0.37
523	528	0.453	0.091	0.64
10360	10352	0.453	0.345	0.53
342	11639	0.453	0.271	0.35
2711	2309	0.453	0.435	0.73
1008	7649	0.452	0.090	0.59
11588	13873	0.452	0.090	0.37
7475	7738	0.452	0.424	0.36
1028	12708	0.452	0.441	0.78
10010	12440	0.452	0.437	0.71
271	9357	0.452	0.098	0.78
2	11905	0.452	0.252	0.78
11351	6456	0.452	0.437	0.87
10390	10380	0.452	0.237	0.50
12478	10961	0.452	0.097	0.48
11474	13721	0.451	0.090	0.28
12017	11031	0.451	0.353	0.69
1400	12536	0.451	0.175	0.36
8226	8184	0.451	0.437	0.78
7575	2270	0.451	0.230	0.66
10158	10162	0.451	0.374	0.54
11392	8166	0.451	0.176	0.33
12059	12079	0.451	0.244	0.60
769	9680	0.451	0.123	0.45
11297	11879	0.451	0.400	0.43
8562	9186	0.450	0.134	0.54
12654	11714	0.450	0.257	0.84
10997	351	0.450	0.388	0.43
11053	11054	0.450	0.338	0.54
2915	2916	0.450	0.186	0.30
407	12431	0.450	0.409	0.64
11696	11864	0.450	0.193	0.66
11108	291	0.450	0.319	0.45
7064	7066	0.450	0.297	0.34
6994	12195	0.450	0.275	0.49
8019	12925	0.450	0.090	0.61
11593	734	0.450	0.411	0.56
10601	9058	0.450	0.441	0.84
12060	11996	0.450	0.090	0.41
5009	10042	0.450	0.149	0.70
13917	11218	0.450	0.215	0.29
11717	11980	0.449	0.173	0.71
7395	10962	0.449	0.158	0.62
8202	6922	0.449	0.268	0.55
6994	13018	0.449	0.202	0.28
13485	909	0.449	0.154	0.36
13784	9683	0.449	0.312	0.26
9847	7390	0.449	0.130	0.64
13258	2947	0.449	0.093	0.68
40	7943	0.449	0.329	0.32
11924	2065	0.449	0.093	0.56
12729	771	0.449	0.210	0.73
10011	11721	0.449	0.402	0.66
7768	12733	0.449	0.319	0.61
13855	13873	0.448	0.125	0.58
9054	9540	0.448	0.079	0.67
13287	727	0.448	0.213	0.39
13970	7170	0.448	0.401	0.47
10415	6640	0.448	0.375	0.37
11717	7813	0.448	0.163	0.72
11090	9289	0.448	0.396	0.73
7793	8129	0.448	0.215	0.39
8226	11683	0.448	0.207	0.71
13563	10987	0.448	0.156	0.34
800	8696	0.448	0.328	0.85
12134	8928	0.448	0.355	0.53
8325	7967	0.447	0.235	0.75
7783	2388	0.447	0.240	0.45
9898	4853	0.447	0.282	0.61
11674	7436	0.447	0.393	0.60
7076	6909	0.447	0.242	0.25
399	8313	0.447	0.329	0.79
8005	8562	0.447	0.297	0.40
13914	11752	0.447	0.395	0.31
11093	10589	0.447	0.176	0.60
10454	13634	0.447	0.375	0.59
11314	10212	0.447	0.170	0.74
12070	12053	0.446	0.405	0.51
12053	11987	0.446	0.226	0.53
11322	10625	0.446	0.089	0.53
13460	9828	0.446	0.310	0.26
11247	12835	0.446	0.350	0.69
11037	3105	0.446	0.273	0.78
11319	11930	0.446	0.089	0.30
11521	11528	0.446	0.241	0.75
11319	4725	0.446	0.336	0.63
13759	12465	0.446	0.351	0.79
6930	10244	0.446	0.183	0.24
1045	5868	0.446	0.265	0.54
555	9362	0.446	0.141	0.39
8429	11037	0.446	0.396	0.83
8230	13888	0.446	0.418	0.60
13021	13034	0.446	0.270	0.53
375	9186	0.446	0.089	0.56
13002	268	0.446	0.301	0.70
11998	12002	0.446	0.174	0.44
6980	12195	0.446	0.256	0.47
11992	11973	0.446	0.403	0.74
998	3404	0.446	0.089	0.69
12561	12618	0.445	0.289	0.66
2953	7813	0.445	0.153	0.73
11714	11208	0.445	0.359	0.85
4303	12472	0.445	0.168	0.68
9340	11952	0.445	0.425	0.48
37	8009	0.445	0.371	0.54
3117	11650	0.445	0.382	0.20
8562	8641	0.445	0.245	0.45
572	11304	0.445	0.240	0.22
11885	12061	0.445	0.089	0.55
546	10322	0.445	0.224	0.65
8188	11575	0.444	0.282	0.29
11859	12717	0.444	0.118	0.53
13033	12776	0.444	0.110	0.64
13217	12263	0.444	0.296	0.66
5898	3801	0.444	0.373	0.73
13477	288	0.444	0.374	0.21
11747	10577	0.444	0.089	0.76
10866	10407	0.444	0.335	0.35
8413	11717	0.444	0.323	0.89
10500	8266	0.444	0.432	0.75
8417	8535	0.444	0.362	0.44
11599	10958	0.444	0.381	0.77
12562	12268	0.443	0.089	0.76
8641	3	0.443	0.244	0.85
11747	31	0.443	0.122	0.76
7658	334	0.443	0.253	0.34
9727	9884	0.443	0.089	0.84
12907	12696	0.443	0.175	0.80
10453	13634	0.443	0.395	0.62
10412	9727	0.443	0.093	0.72
13210	12933	0.443	0.187	0.38
7866	12562	0.443	0.137	0.66
475	9105	0.443	0.347	0.50
7573	11013	0.443	0.089	0.51
7680	7411	0.443	0.399	0.68
10943	11836	0.443	0.349	0.68
7673	12427	0.443	0.293	0.67
9357	11816	0.442	0.337	0.41
7601	13950	0.442	0.397	0.46
7268	13646	0.442	0.110	0.50
8199	525	0.442	0.425	0.43
12284	9051	0.442	0.396	0.61
1002	10865	0.442	0.366	0.60
9057	5765	0.442	0.250	0.77
12966	7086	0.442	0.268	0.39
13563	8881	0.442	0.172	0.38
6303	5968	0.442	0.350	0.59
11772	11706	0.442	0.423	0.44
10309	10310	0.442	0.217	0.67
10662	10677	0.442	0.425	0.54
11741	12619	0.442	0.171	0.84
8234	8233	0.442	0.088	0.57
7636	1008	0.442	0.088	0.61
7218	11891	0.441	0.180	0.80
13975	583	0.441	0.151	0.24
11321	11613	0.441	0.320	0.36
901	7254	0.441	0.404	0.78
8696	13041	0.441	0.404	0.50
11322	11009	0.441	0.158	0.38
1177	8120	0.441	0.259	0.73
11970	12004	0.441	0.153	0.54
8267	7491	0.441	0.342	0.68
3212	3911	0.441	0.175	0.75
8696	12667	0.441	0.403	0.33
12994	9473	0.441	0.173	0.42
12928	13933	0.441	0.267	0.66
13091	13092	0.441	0.325	0.56
2953	9727	0.441	0.057	0.77
11746	12768	0.441	0.169	0.87
7793	9789	0.441	0.106	0.44
4266	2076	0.441	0.146	0.32
11266	10340	0.441	0.271	0.46
11929	9727	0.441	0.301	0.71
9605	7435	0.440	0.409	0.61
7368	7066	0.440	0.305	0.30
407	6890	0.440	0.293	0.53
8967	6789	0.440	0.113	0.76
12694	300	0.440	0.094	0.33
12966	9924	0.440	0.205	0.34
197	10027	0.440	0.181	0.45
3820	13956	0.440	0.379	0.24
13956	9957	0.440	0.151	0.67
7702	8184	0.440	0.170	0.27
12055	11998	0.440	0.166	0.56
10152	7064	0.440	0.223	0.68
198	837	0.439	0.395	0.35
13155	320	0.439	0.387	0.60
7978	4020	0.439	0.088	0.60
11971	12005	0.439	0.088	0.63
12420	8908	0.439	0.088	0.44
10278	11856	0.439	0.417	0.33
12868	7166	0.439	0.149	0.49
7180	13817	0.439	0.351	0.42
13811	13808	0.438	0.411	0.54
36	7670	0.438	0.100	0.30
11746	1010	0.438	0.096	0.79
11322	13861	0.438	0.243	0.52
11296	11879	0.438	0.396	0.44
7262	12643	0.438	0.231	0.63
13645	10454	0.438	0.251	0.44
11900	11857	0.438	0.088	0.72
913	12722	0.438	0.394	0.38
12240	10780	0.438	0.366	0.35
10988	10989	0.438	0.332	0.57
2	10997	0.437	0.338	0.82
10263	7220	0.437	0.240	0.35
1024	7664	0.437	0.209	0.40
760	12354	0.437	0.190	0.59
8662	13150	0.437	0.399	0.82
342	9291	0.437	0.368	0.52
3120	3020	0.437	0.116	0.30
9977	7026	0.437	0.391	0.58
12006	12071	0.437	0.145	0.54
7219	8654	0.437	0.251	0.60
10535	12693	0.437	0.103	0.36
381	8284	0.436	0.415	0.85
9935	10969	0.436	0.379	0.21
11881	9552	0.436	0.370	0.42
11069	7569	0.436	0.418	0.67
8424	13523	0.436	0.238	0.47
9714	10958	0.436	0.377	0.82
3	10997	0.436	0.327	0.83
12054	12071	0.436	0.087	0.57
10612	7025	0.436	0.426	0.77
9727	9473	0.436	0.101	0.83
3949	6190	0.436	0.230	0.73
1008	7647	0.436	0.123	0.58
998	12553	0.436	0.087	0.79
11898	11766	0.436	0.173	0.32
1009	10281	0.436	0.400	0.77
11992	11976	0.435	0.125	0.67
9747	11578	0.435	0.345	0.63
8234	4234	0.435	0.337	0.73
13159	11352	0.435	0.420	0.70
12692	12693	0.435	0.380	0.66
7273	12569	0.435	0.166	0.46
13095	8689	0.435	0.374	0.72
7396	7907	0.435	0.286	0.52
12849	291	0.435	0.281	0.37
6994	12472	0.435	0.282	0.60
6922	9290	0.435	0.397	0.74
13210	11218	0.435	0.225	0.28
11741	451	0.435	0.100	0.83
11747	9057	0.435	0.217	0.66
800	12192	0.434	0.408	0.79
12821	9966	0.434	0.162	0.50
7797	12202	0.434	0.087	0.25
8008	11390	0.434	0.247	0.34
11677	7834	0.434	0.095	0.74
11341	8232	0.434	0.398	0.59
6891	7943	0.434	0.338	0.79
9272	538	0.434	0.295	0.67
11941	998	0.434	0.087	0.88
8201	344	0.433	0.314	0.43
7628	12203	0.433	0.258	0.76
8008	13905	0.433	0.312	0.42
407	7702	0.433	0.116	0.56
9931	12543	0.433	0.371	0.69
69	13830	0.433	0.214	0.45
716	7739	0.433	0.171	0.43
11714	10981	0.433	0.390	0.78
12868	7229	0.433	0.087	0.32
7541	7558	0.433	0.419	0.60
9732	1028	0.433	0.426	0.75
11864	9548	0.433	0.151	0.85
12915	13062	0.432	0.244	0.49
595	10997	0.432	0.260	0.40
12000	11995	0.432	0.263	0.47
8018	8562	0.432	0.255	0.43
11677	12631	0.432	0.304	0.78
12868	2527	0.432	0.086	0.31
11983	11975	0.432	0.086	0.60
13898	9563	0.432	0.232	0.45
8057	8672	0.432	0.147	0.53
11859	11762	0.431	0.210	0.56
11977	13178	0.431	0.336	0.43
13851	1670	0.431	0.173	0.48
11697	12677	0.431	0.369	0.76
890	10273	0.431	0.289	0.62
12780	126	0.431	0.372	0.50
7747	6626	0.431	0.259	0.81
13015	5009	0.431	0.153	0.78
11836	13660	0.431	0.165	0.72
7022	268	0.431	0.313	0.72
11747	8672	0.431	0.238	0.73
8018	12637	0.431	0.229	0.45
7768	12434	0.431	0.169	0.68
8880	3876	0.430	0.331	0.58
1145	9630	0.430	0.279	0.66
7964	4220	0.430	0.086	0.33
8628	10574	0.430	0.345	0.31
13707	920	0.430	0.200	0.45
353	11766	0.430	0.281	0.42
10263	7767	0.430	0.281	0.32
11026	10677	0.430	0.090	0.53
995	993	0.430	0.296	0.71
7702	7589	0.430	0.245	0.44
8572	9727	0.430	0.086	0.74
11378	7087	0.430	0.318	0.81
8548	8543	0.430	0.344	0.56
7821	11108	0.430	0.167	0.53
8332	11696	0.430	0.246	0.69
12982	7977	0.430	0.124	0.53
7461	12201	0.429	0.285	0.67
6931	11877	0.429	0.316	0.41
13279	9928	0.429	0.324	0.59
6930	3613	0.429	0.366	0.22
7076	9713	0.428	0.132	0.23
7219	9362	0.428	0.150	0.56
7664	12140	0.428	0.147	0.42
9460	11082	0.428	0.386	0.70
12553	905	0.428	0.379	0.51
8541	8917	0.428	0.175	0.41
11990	11999	0.428	0.170	0.63
13888	13884	0.428	0.380	0.71
9053	9089	0.428	0.107	0.49
6232	8993	0.428	0.182	0.40
8009	9456	0.428	0.284	0.57
11807	10823	0.428	0.172	0.64
11746	7851	0.427	0.085	0.76
1240	13708	0.427	0.254	0.40
13287	12427	0.427	0.229	0.45
12959	10018	0.427	0.153	0.70
13646	7401	0.427	0.045	0.64
8911	10587	0.427	0.381	0.77
11998	12063	0.427	0.085	0.44
11689	8446	0.426	0.085	0.74
800	6930	0.426	0.272	0.80
8173	13887	0.426	0.354	0.55
13956	9334	0.426	0.286	0.24
3086	8908	0.426	0.208	0.74
837	8037	0.426	0.115	0.47
8150	8378	0.426	0.211	0.35
890	3177	0.426	0.087	0.45
10297	11916	0.426	0.303	0.28
11747	10502	0.426	0.133	0.75
11991	11992	0.426	0.322	0.66
11035	8336	0.426	0.388	0.43
10283	12696	0.426	0.344	0.39
9028	899	0.426	0.191	0.75
7394	7822	0.426	0.158	0.41
8404	10455	0.425	0.311	0.53
8895	7602	0.425	0.392	0.44
9272	10531	0.425	0.274	0.63
13674	10265	0.425	0.091	0.34
285	579	0.425	0.085	0.73
8993	12602	0.425	0.224	0.53
6989	11973	0.425	0.096	0.65
13382	13688	0.425	0.413	0.69
595	461	0.425	0.342	0.33
2808	7467	0.425	0.290	0.77
7793	566	0.425	0.167	0.33
6197	3123	0.425	0.085	0.69
11747	11360	0.425	0.259	0.61
546	13776	0.425	0.094	0.76
13116	10341	0.425	0.387	0.55
1451	1200	0.425	0.377	0.33
11746	1518	0.425	0.159	0.71
10653	2	0.425	0.180	0.68
9987	11322	0.425	0.276	0.29
11943	12521	0.424	0.353	0.40
7665	11697	0.424	0.125	0.68
7076	11514	0.424	0.316	0.22
9485	8859	0.424	0.383	0.43
10382	10161	0.424	0.385	0.67
13646	12650	0.424	0.175	0.74
13970	10604	0.424	0.365	0.43
12134	7603	0.423	0.223	0.66
9553	12633	0.423	0.349	0.56
13067	334	0.423	0.197	0.27
12966	8622	0.423	0.361	0.41
10161	10374	0.423	0.389	0.65
9820	9122	0.423	0.085	0.74
11999	12076	0.423	0.221	0.53
10212	7569	0.423	0.257	0.72
11049	197	0.423	0.355	0.51
10457	12286	0.423	0.142	0.42
11967	12010	0.423	0.383	0.47
7768	12744	0.423	0.379	0.65
13915	11752	0.422	0.396	0.29
11762	13956	0.422	0.268	0.47
11625	11627	0.422	0.153	0.40
12044	12064	0.422	0.331	0.52
10465	13769	0.422	0.225	0.32
10412	7202	0.422	0.200	0.46
10161	10379	0.422	0.084	0.59
9321	12803	0.422	0.177	0.54
11688	487	0.422	0.084	0.25
947	948	0.422	0.239	0.48
12053	12044	0.422	0.084	0.49
7493	10539	0.422	0.315	0.80
12415	12419	0.422	0.284	0.49
12072	12068	0.422	0.084	0.70
10871	10848	0.422	0.298	0.75
800	487	0.422	0.388	0.72
12318	11864	0.421	0.108	0.81
11747	8622	0.421	0.156	0.87
11942	12521	0.421	0.247	0.35
9460	12933	0.421	0.285	0.36
13707	13742	0.421	0.352	0.45
9325	12318	0.421	0.331	0.51
8967	11213	0.421	0.300	0.47
11830	11339	0.421	0.365	0.44
546	11654	0.421	0.361	0.75
12319	7202	0.421	0.086	0.63
11840	11717	0.421	0.305	0.74
12012	12064	0.421	0.084	0.58
7895	11764	0.421	0.209	0.36
9366	7217	0.421	0.139	0.42
11696	6851	0.421	0.224	0.70
12057	11979	0.421	0.091	0.56
12654	13287	0.421	0.191	0.49
11205	9276	0.421	0.310	0.33
8937	8103	0.421	0.409	0.74
12982	963	0.420	0.167	0.56
7564	3440	0.420	0.311	0.69
8537	6228	0.420	0.123	0.56
11205	12476	0.420	0.227	0.39
10269	13218	0.420	0.337	0.37
11864	11355	0.420	0.116	0.68
6958	12693	0.420	0.194	0.59
13706	11696	0.420	0.094	0.70
11677	11817	0.420	0.171	0.73
12008	11983	0.420	0.181	0.71
144	2889	0.420	0.084	0.66
11696	6110	0.420	0.279	0.67
7667	9857	0.420	0.084	0.27
6463	7906	0.420	0.274	0.72
8159	14006	0.419	0.171	0.57
12351	767	0.419	0.213	0.24
933	13956	0.419	0.143	0.22
7853	291	0.419	0.288	0.60
547	6994	0.419	0.365	0.58
1010	9727	0.419	0.251	0.74
8672	12580	0.419	0.127	0.68
197	11390	0.419	0.206	0.50
890	5796	0.419	0.290	0.85
8736	11069	0.419	0.244	0.58
12107	12106	0.419	0.277	0.38
7269	8438	0.419	0.090	0.40
12002	11973	0.419	0.260	0.50
13802	340	0.419	0.180	0.57
11717	7846	0.419	0.246	0.74
7219	13206	0.419	0.305	0.60
13032	13034	0.418	0.211	0.29
8201	9840	0.418	0.322	0.35
11035	7432	0.418	0.356	0.42
10394	9925	0.418	0.121	0.42
8201	7290	0.418	0.087	0.72
13516	11864	0.418	0.094	0.78
10011	10341	0.418	0.384	0.60
10636	13956	0.418	0.200	0.60
13842	7180	0.418	0.234	0.34
7628	7395	0.418	0.088	0.60
13995	7895	0.418	0.101	0.38
11689	276	0.418	0.378	0.77
6190	11766	0.418	0.084	0.82
12055	12060	0.418	0.084	0.55
13416	9404	0.418	0.376	0.69
1974	7739	0.418	0.178	0.40
381	12306	0.418	0.240	0.81
7821	11600	0.417	0.092	0.43
10573	12776	0.417	0.230	0.60
3351	12438	0.417	0.220	0.48
12839	6940	0.417	0.330	0.73
5709	7657	0.417	0.141	0.48
10936	13563	0.417	0.364	0.38
7942	8009	0.417	0.208	0.39
605	3143	0.417	0.331	0.59
11717	13180	0.417	0.269	0.76
7790	13563	0.417	0.110	0.57
12415	11670	0.417	0.377	0.69
7268	11774	0.416	0.350	0.42
11395	12952	0.416	0.324	0.86
8017	7404	0.416	0.083	0.26
11062	11595	0.416	0.328	0.37
1192	6951	0.416	0.095	0.71
7064	7070	0.416	0.360	0.42
1694	2664	0.416	0.151	0.43
1018	9548	0.416	0.173	0.77
2574	5033	0.416	0.154	0.60
10359	10354	0.416	0.176	0.54
9208	12487	0.416	0.195	0.46
1389	1403	0.416	0.091	0.32
10611	355	0.415	0.380	0.34
12019	11062	0.415	0.300	0.44
11440	11428	0.415	0.294	0.74
12136	12362	0.415	0.165	0.79
11628	11627	0.415	0.210	0.56
12064	12015	0.415	0.126	0.66
6015	9727	0.415	0.083	0.70
11246	13866	0.415	0.083	0.78
13842	11877	0.415	0.134	0.31
10907	5968	0.415	0.101	0.58
2571	7529	0.415	0.113	0.62
13279	3894	0.415	0.314	0.72
11154	11152	0.414	0.140	0.50
10710	5968	0.414	0.295	0.57
7763	9215	0.414	0.098	0.57
2896	5623	0.414	0.185	0.28
12822	5842	0.414	0.123	0.70
7268	13873	0.414	0.206	0.57
8641	9028	0.414	0.276	0.46
12717	10531	0.414	0.217	0.66
197	10981	0.414	0.233	0.49
7956	9727	0.414	0.159	0.67
13223	7391	0.414	0.219	0.41
10942	10646	0.414	0.122	0.31
9709	730	0.414	0.321	0.32
5009	13826	0.414	0.189	0.80
9366	31	0.414	0.083	0.24
9049	9089	0.414	0.179	0.64
9739	7610	0.414	0.186	0.33
8158	5314	0.413	0.083	0.69
11628	11149	0.413	0.164	0.64
12916	9210	0.413	0.206	0.78
11881	8533	0.413	0.259	0.30
684	13484	0.413	0.397	0.80
7460	13959	0.413	0.201	0.29
12398	127	0.413	0.259	0.67
8674	12580	0.413	0.136	0.72
7821	13890	0.413	0.189	0.51
12163	12397	0.413	0.083	0.38
11075	10618	0.413	0.214	0.79
6911	13634	0.412	0.082	0.60
9734	13867	0.412	0.114	0.71
9987	13032	0.412	0.171	0.25
13025	8293	0.412	0.179	0.44
12228	476	0.412	0.222	0.43
10500	144	0.412	0.180	0.79
11690	7513	0.412	0.299	0.54
11744	13178	0.412	0.113	0.53
9987	13361	0.412	0.267	0.31
8158	8364	0.412	0.129	0.75
11329	3081	0.412	0.124	0.63
12065	13762	0.412	0.363	0.36
13988	9617	0.412	0.296	0.40
7273	13870	0.411	0.391	0.42
7460	12567	0.411	0.160	0.47
13208	10999	0.411	0.374	0.58
1342	13653	0.411	0.082	0.60
7980	12808	0.411	0.271	0.49
12784	9994	0.411	0.384	0.65
13914	9340	0.411	0.269	0.37
10212	7680	0.411	0.162	0.76
285	7917	0.411	0.102	0.67
11747	9953	0.411	0.057	0.74
14017	14019	0.411	0.366	0.50
9972	479	0.411	0.125	0.30
11613	4732	0.411	0.089	0.32
807	8919	0.410	0.157	0.49
128	3941	0.410	0.262	0.55
10993	5968	0.410	0.159	0.68
10157	10379	0.410	0.341	0.67
10801	12634	0.410	0.306	0.38
7269	7186	0.410	0.157	0.50
6861	12476	0.410	0.344	0.30
12933	7569	0.410	0.208	0.34
11747	12250	0.410	0.082	0.71
8017	8735	0.410	0.082	0.39
8097	5802	0.410	0.246	0.64
11976	11989	0.410	0.227	0.51
8363	3613	0.410	0.195	0.67
11911	340	0.410	0.315	0.49
595	9830	0.410	0.202	0.31
12057	12080	0.410	0.355	0.60
11322	11776	0.410	0.148	0.67
9412	12202	0.410	0.253	0.46
11395	11416	0.409	0.106	0.81
8737	448	0.409	0.380	0.72
13662	13660	0.409	0.307	0.64
1845	1245	0.409	0.329	0.67
10013	9489	0.409	0.131	0.47
226	12308	0.409	0.292	0.63
3953	8620	0.409	0.370	0.43
12072	12060	0.409	0.082	0.66
8622	501	0.409	0.290	0.81
11474	2566	0.409	0.088	0.64
13265	10631	0.409	0.087	0.41
11747	9837	0.409	0.255	0.69
11864	1208	0.409	0.140	0.69
9514	8909	0.409	0.123	0.48
595	11399	0.408	0.219	0.65
3	12536	0.408	0.229	0.81
11341	427	0.408	0.089	0.71
9478	12762	0.408	0.362	0.47
997	149	0.408	0.194	0.37
9201	11893	0.408	0.125	0.55
9290	1618	0.408	0.271	0.68
10321	8998	0.408	0.363	0.72
9745	999	0.408	0.372	0.71
8139	10307	0.408	0.082	0.59
7982	11034	0.408	0.258	0.73
11090	6939	0.408	0.348	0.84
4380	8632	0.408	0.362	0.48
6989	12060	0.408	0.230	0.51
6077	9764	0.408	0.310	0.25
9450	12240	0.408	0.185	0.38
8227	11956	0.408	0.259	0.55
11904	7975	0.408	0.114	0.65
13647	7782	0.407	0.195	0.38
6418	8938	0.407	0.383	0.63
8782	9210	0.407	0.158	0.59
1967	1495	0.407	0.179	0.62
10152	10387	0.407	0.319	0.70
3267	7202	0.407	0.086	0.69
7797	7443	0.407	0.139	0.55
7430	197	0.407	0.359	0.46
7229	300	0.407	0.240	0.34
8402	9285	0.407	0.380	0.60
13563	837	0.407	0.193	0.30
13563	8921	0.407	0.182	0.43
13159	8166	0.406	0.109	0.44
36	13830	0.406	0.095	0.29
8985	11210	0.406	0.393	0.56
11972	12011	0.406	0.131	0.45
7982	13893	0.406	0.145	0.64
7754	320	0.406	0.154	0.34
13852	12946	0.406	0.245	0.75
11762	7997	0.406	0.359	0.58
9836	810	0.406	0.088	0.28
7422	1378	0.406	0.345	0.60
13408	12867	0.406	0.085	0.72
7982	13933	0.406	0.114	0.74
5009	8367	0.406	0.218	0.76
13672	8129	0.406	0.081	0.44
11746	7792	0.406	0.081	0.78
12983	13956	0.405	0.105	0.45
10930	11956	0.405	0.136	0.42
