i	j	iLIS_best	iLIS_avg	ipTM_best
7397	6561	0.460	0.107	0.64
11065	9006	0.460	0.234	0.71
11065	3261	0.460	0.247	0.65
2680	13397	0.460	0.403	0.28
1891	6846	0.460	0.396	0.75
12632	9986	0.460	0.122	0.44
1138	7553	0.460	0.092	0.68
4133	2870	0.460	0.139	0.75
7241	7031	0.460	0.217	0.69
8133	12946	0.460	0.302	0.78
11398	608	0.460	0.134	0.75
13394	9687	0.460	0.117	0.71
7702	9774	0.460	0.269	0.38
1526	5539	0.460	0.378	0.65
13031	1529	0.460	0.135	0.75
13303	1529	0.460	0.140	0.70
11065	944	0.460	0.369	0.67
9469	6392	0.460	0.163	0.70
7914	11065	0.460	0.092	0.67
11410	670	0.460	0.251	0.60
11474	9932	0.460	0.108	0.75
11814	7664	0.460	0.395	0.50
1575	504	0.460	0.172	0.80
13025	6704	0.460	0.092	0.63
12973	13841	0.460	0.440	0.75
1529	11822	0.460	0.186	0.71
785	7259	0.460	0.290	0.28
5987	11138	0.459	0.095	0.80
13512	12569	0.459	0.110	0.45
7241	8431	0.459	0.046	0.75
7942	1566	0.459	0.154	0.64
11777	1984	0.459	0.212	0.60
8011	4849	0.459	0.148	0.34
12632	7505	0.459	0.188	0.29
11108	1084	0.459	0.134	0.45
2739	9901	0.459	0.371	0.66
7595	236	0.459	0.092	0.68
4422	3125	0.459	0.402	0.64
7219	12943	0.459	0.184	0.54
8943	5845	0.459	0.225	0.75
10463	2739	0.459	0.292	0.62
8894	2265	0.459	0.117	0.65
240	7759	0.459	0.133	0.75
7642	7683	0.459	0.275	0.52
12933	8108	0.459	0.173	0.67
899	12136	0.459	0.248	0.83
7273	1018	0.459	0.245	0.73
11397	7409	0.459	0.123	0.77
439	13956	0.459	0.119	0.42
1922	12551	0.459	0.092	0.44
13512	1335	0.459	0.092	0.40
9924	11610	0.459	0.160	0.82
898	13670	0.459	0.279	0.56
11138	10596	0.459	0.278	0.81
11593	734	0.459	0.431	0.56
9778	9932	0.459	0.204	0.66
10549	1200	0.459	0.092	0.47
4645	6110	0.459	0.343	0.46
2556	9932	0.459	0.167	0.68
7076	11122	0.459	0.253	0.72
8914	12681	0.459	0.341	0.37
13512	1293	0.459	0.108	0.37
6926	13786	0.459	0.095	0.81
2569	7743	0.459	0.277	0.61
8574	11605	0.459	0.092	0.41
13159	1144	0.459	0.273	0.40
9931	13041	0.459	0.432	0.68
7916	579	0.459	0.065	0.78
582	4849	0.459	0.127	0.38
2965	6053	0.459	0.191	0.81
11819	244	0.459	0.429	0.78
900	9686	0.459	0.404	0.68
7598	12803	0.459	0.244	0.63
14025	11994	0.459	0.421	0.79
12548	3342	0.459	0.316	0.33
7658	11396	0.459	0.166	0.74
7275	6221	0.459	0.092	0.77
13563	13559	0.459	0.096	0.63
11464	5523	0.459	0.109	0.70
1443	9934	0.459	0.198	0.44
11464	3261	0.459	0.116	0.72
37	4688	0.459	0.092	0.49
10415	3125	0.459	0.209	0.64
13816	1566	0.459	0.097	0.65
1565	8993	0.459	0.099	0.48
9977	9829	0.459	0.409	0.64
583	8993	0.459	0.092	0.48
7241	10610	0.459	0.096	0.68
8003	2569	0.459	0.114	0.60
8860	11065	0.459	0.301	0.65
12466	2739	0.459	0.268	0.62
12542	13851	0.459	0.092	0.51
9795	4133	0.458	0.386	0.69
9819	4183	0.458	0.046	0.75
8703	8332	0.458	0.108	0.78
8108	12215	0.458	0.224	0.62
898	2184	0.458	0.357	0.50
10484	7707	0.458	0.092	0.74
571	1566	0.458	0.161	0.70
6293	6828	0.458	0.152	0.68
11400	5351	0.458	0.364	0.61
69	13519	0.458	0.425	0.76
1609	7985	0.458	0.192	0.49
485	11111	0.458	0.170	0.34
9933	477	0.458	0.115	0.56
36	9987	0.458	0.092	0.23
13512	13036	0.458	0.244	0.41
5165	4910	0.458	0.247	0.77
8993	10551	0.458	0.092	0.50
2671	243	0.458	0.182	0.73
612	899	0.458	0.202	0.73
6561	1016	0.458	0.092	0.70
10447	12851	0.458	0.121	0.77
2285	9649	0.458	0.271	0.57
1586	897	0.458	0.163	0.64
3411	992	0.458	0.173	0.42
9739	2708	0.458	0.138	0.32
11335	2202	0.458	0.302	0.64
13519	13816	0.458	0.246	0.73
6890	10987	0.458	0.149	0.40
9551	11608	0.458	0.239	0.39
7806	1577	0.458	0.116	0.53
12913	8960	0.458	0.367	0.51
8898	244	0.458	0.338	0.69
11603	12466	0.458	0.258	0.88
7666	10038	0.458	0.092	0.49
10463	12851	0.458	0.152	0.72
7658	897	0.458	0.315	0.59
1894	7985	0.458	0.322	0.33
13519	6218	0.458	0.092	0.67
9460	2	0.458	0.232	0.75
1526	9451	0.458	0.306	0.65
6357	8108	0.458	0.186	0.64
11188	12068	0.458	0.106	0.76
7083	6930	0.458	0.349	0.71
5593	9600	0.458	0.128	0.48
8265	6724	0.458	0.403	0.74
6994	10797	0.458	0.274	0.30
9680	11609	0.458	0.147	0.51
13519	8017	0.458	0.098	0.71
8993	9790	0.458	0.092	0.50
8009	13519	0.458	0.092	0.65
7942	10484	0.458	0.431	0.80
13303	4213	0.458	0.224	0.42
8915	2285	0.457	0.269	0.70
242	2456	0.457	0.124	0.76
30	4446	0.457	0.091	0.66
5987	4716	0.457	0.111	0.77
13460	6926	0.457	0.184	0.87
11992	11971	0.457	0.091	0.79
10212	8884	0.457	0.150	0.77
7273	11774	0.457	0.342	0.38
11696	11207	0.457	0.209	0.78
6221	10478	0.457	0.121	0.55
5987	8220	0.457	0.094	0.78
7277	1692	0.457	0.114	0.52
6293	11588	0.457	0.180	0.77
13681	9923	0.457	0.428	0.68
267	6245	0.457	0.326	0.72
10541	1526	0.457	0.194	0.57
850	11610	0.457	0.126	0.78
4133	12334	0.457	0.242	0.74
6926	13252	0.457	0.404	0.79
11615	9901	0.457	0.141	0.34
7941	543	0.457	0.268	0.55
8146	7390	0.457	0.132	0.61
11976	12201	0.457	0.091	0.63
7750	13330	0.457	0.232	0.36
6942	2368	0.457	0.091	0.39
4645	6418	0.457	0.118	0.57
12257	11601	0.457	0.091	0.75
11819	11402	0.457	0.258	0.82
5984	3125	0.457	0.202	0.67
3125	3261	0.457	0.256	0.63
13270	9907	0.457	0.417	0.51
7395	6221	0.457	0.354	0.55
5987	1972	0.457	0.228	0.72
8108	7741	0.457	0.091	0.74
11696	7391	0.457	0.128	0.74
8728	3125	0.457	0.095	0.53
8017	8108	0.457	0.180	0.74
6293	2184	0.457	0.091	0.66
9605	9751	0.457	0.107	0.70
6970	816	0.457	0.417	0.78
11464	7815	0.457	0.241	0.81
11395	8899	0.457	0.275	0.70
12542	11411	0.457	0.144	0.70
11822	11396	0.457	0.311	0.76
2569	10577	0.457	0.350	0.64
13156	241	0.457	0.091	0.64
13407	4133	0.457	0.180	0.77
8869	8108	0.457	0.179	0.63
11677	11774	0.457	0.169	0.64
12541	11065	0.457	0.091	0.65
13851	129	0.457	0.107	0.34
12499	7533	0.457	0.158	0.71
10212	12117	0.457	0.151	0.81
10013	11448	0.456	0.091	0.68
481	11396	0.456	0.113	0.74
12170	1138	0.456	0.285	0.73
8562	30	0.456	0.232	0.42
11717	11993	0.456	0.091	0.76
12079	11993	0.456	0.323	0.67
8368	7554	0.456	0.218	0.43
12463	8938	0.456	0.350	0.68
6926	10961	0.456	0.146	0.78
69	9932	0.456	0.166	0.65
12851	1101	0.456	0.180	0.82
11398	9734	0.456	0.260	0.79
2338	11639	0.456	0.212	0.63
2456	9932	0.456	0.091	0.63
13739	224	0.456	0.355	0.66
6561	1562	0.456	0.278	0.63
1131	240	0.456	0.174	0.67
11412	13154	0.456	0.207	0.69
534	7484	0.456	0.164	0.61
13990	6561	0.456	0.407	0.53
6293	12939	0.456	0.388	0.75
557	13255	0.456	0.183	0.32
11012	8336	0.456	0.091	0.77
13841	241	0.456	0.165	0.75
11609	6533	0.456	0.320	0.46
7391	8178	0.456	0.374	0.34
12733	12679	0.456	0.372	0.68
12328	1144	0.456	0.288	0.51
1010	1860	0.456	0.241	0.49
3598	7978	0.456	0.178	0.68
13671	1071	0.456	0.112	0.35
6288	4849	0.456	0.136	0.33
11511	12598	0.456	0.233	0.50
9290	1409	0.456	0.118	0.67
375	6926	0.456	0.094	0.80
11065	1894	0.456	0.340	0.71
11181	5802	0.456	0.326	0.68
13906	13285	0.456	0.334	0.40
8919	8108	0.456	0.105	0.69
8929	11065	0.456	0.344	0.67
9324	8108	0.456	0.113	0.71
6221	13786	0.456	0.364	0.55
8320	2524	0.456	0.312	0.76
11773	11396	0.456	0.129	0.78
7941	2739	0.455	0.307	0.69
10415	1138	0.455	0.091	0.68
6561	6590	0.455	0.390	0.65
13769	1529	0.455	0.347	0.68
160	11400	0.455	0.224	0.56
7458	11316	0.455	0.091	0.62
1	6569	0.455	0.395	0.75
13854	2569	0.455	0.297	0.67
502	13999	0.455	0.094	0.44
12348	11727	0.455	0.130	0.67
12290	11985	0.455	0.096	0.56
10956	4408	0.455	0.333	0.57
11111	10280	0.455	0.143	0.60
4750	897	0.455	0.092	0.56
11751	12706	0.455	0.178	0.32
11609	5023	0.455	0.133	0.45
2250	13262	0.455	0.207	0.69
10972	8108	0.455	0.263	0.75
11065	10265	0.455	0.369	0.71
7793	11378	0.455	0.334	0.78
6091	5616	0.455	0.123	0.66
11983	437	0.455	0.099	0.77
12665	12851	0.455	0.100	0.82
6293	9548	0.455	0.101	0.77
10541	13851	0.455	0.198	0.48
6293	1830	0.455	0.169	0.61
11337	11338	0.455	0.446	0.88
1694	2664	0.455	0.175	0.48
493	12307	0.455	0.091	0.37
11974	13017	0.455	0.091	0.63
1894	7144	0.455	0.091	0.28
11593	9040	0.455	0.403	0.57
7658	1566	0.455	0.091	0.62
12829	11400	0.455	0.317	0.56
11164	6293	0.455	0.091	0.75
898	12169	0.455	0.311	0.61
517	10244	0.455	0.200	0.61
11510	8539	0.455	0.307	0.78
12794	6890	0.455	0.153	0.33
1144	13283	0.455	0.294	0.55
9201	11604	0.455	0.384	0.56
5987	13204	0.455	0.175	0.74
12284	9051	0.454	0.328	0.65
11696	224	0.454	0.156	0.70
11412	8576	0.454	0.291	0.75
12007	12858	0.454	0.091	0.62
2868	3125	0.454	0.091	0.72
6561	11639	0.454	0.104	0.67
1377	8993	0.454	0.099	0.53
12017	11996	0.454	0.226	0.52
7221	2661	0.454	0.091	0.72
13158	1071	0.454	0.184	0.26
11394	11967	0.454	0.230	0.74
11510	9079	0.454	0.172	0.65
13351	8108	0.454	0.274	0.65
9739	3878	0.454	0.100	0.44
898	10069	0.454	0.406	0.52
12858	8133	0.454	0.032	0.67
6164	10511	0.454	0.091	0.26
8808	866	0.454	0.099	0.64
1138	1687	0.454	0.091	0.76
1017	6561	0.454	0.395	0.58
7894	11448	0.454	0.265	0.74
11617	12290	0.454	0.170	0.78
10013	6561	0.454	0.091	0.65
12059	12062	0.454	0.091	0.50
6930	13017	0.454	0.244	0.24
11194	12240	0.454	0.226	0.34
12305	8938	0.454	0.362	0.67
8993	12166	0.454	0.209	0.49
13989	897	0.454	0.315	0.57
11840	12011	0.454	0.139	0.28
4422	1526	0.454	0.136	0.69
13890	8228	0.454	0.385	0.50
10196	1131	0.454	0.383	0.69
70	12417	0.454	0.165	0.34
12665	8108	0.454	0.193	0.76
12214	11604	0.454	0.190	0.48
7806	6129	0.454	0.196	0.49
777	3125	0.454	0.212	0.66
9288	8992	0.454	0.442	0.57
9050	9089	0.454	0.189	0.63
325	12303	0.454	0.351	0.71
8965	10196	0.454	0.173	0.70
10263	2739	0.454	0.374	0.68
2581	6506	0.453	0.321	0.27
6331	233	0.453	0.138	0.77
8562	9987	0.453	0.223	0.26
13512	12666	0.453	0.103	0.49
9739	13959	0.453	0.214	0.29
13512	7895	0.453	0.285	0.35
8956	12913	0.453	0.355	0.52
8957	12913	0.453	0.355	0.52
7395	10484	0.453	0.356	0.81
6293	10577	0.453	0.091	0.71
3125	7980	0.453	0.262	0.70
8938	9552	0.453	0.116	0.75
9888	12851	0.453	0.091	0.81
12681	622	0.453	0.213	0.31
12170	12681	0.453	0.091	0.33
899	10448	0.453	0.274	0.75
563	6221	0.453	0.096	0.54
11464	2708	0.453	0.243	0.82
9687	12321	0.453	0.230	0.79
7623	8938	0.453	0.353	0.43
11065	8075	0.453	0.366	0.76
6457	2285	0.453	0.257	0.47
11747	12768	0.453	0.240	0.83
12131	11065	0.453	0.367	0.73
9325	6461	0.453	0.172	0.52
12851	13822	0.453	0.172	0.86
11463	1335	0.453	0.162	0.75
571	11065	0.453	0.263	0.71
10796	10020	0.453	0.114	0.48
3703	2974	0.453	0.330	0.72
4133	12256	0.453	0.282	0.71
7241	4160	0.453	0.274	0.64
11626	3105	0.453	0.291	0.35
1526	7413	0.453	0.095	0.75
439	1746	0.453	0.201	0.43
13152	8108	0.453	0.297	0.68
1987	13522	0.453	0.099	0.70
12632	11916	0.453	0.091	0.44
1609	2949	0.453	0.324	0.55
7606	12645	0.453	0.298	0.46
11066	992	0.453	0.150	0.25
8108	4596	0.453	0.176	0.74
9106	3125	0.453	0.264	0.68
9933	2184	0.453	0.212	0.57
10774	12981	0.453	0.130	0.50
11178	13103	0.453	0.091	0.76
11516	13406	0.453	0.168	0.39
325	6890	0.453	0.113	0.79
3125	12256	0.453	0.093	0.62
12569	6221	0.453	0.091	0.54
11562	12790	0.453	0.030	0.47
12672	8108	0.453	0.175	0.72
4266	5336	0.453	0.337	0.35
9916	2285	0.453	0.159	0.53
10484	13115	0.453	0.166	0.75
2569	5523	0.453	0.250	0.66
7171	4133	0.453	0.091	0.64
7719	394	0.453	0.155	0.82
12851	13823	0.453	0.122	0.86
9739	11823	0.453	0.239	0.63
7941	8146	0.453	0.384	0.58
11411	13935	0.453	0.304	0.80
13871	7386	0.452	0.350	0.37
8108	7554	0.452	0.090	0.66
293	6046	0.452	0.090	0.75
10463	3090	0.452	0.317	0.60
10653	4645	0.452	0.351	0.48
12890	12480	0.452	0.113	0.73
7999	234	0.452	0.107	0.67
7900	6293	0.452	0.177	0.67
6221	2734	0.452	0.090	0.46
992	627	0.452	0.259	0.48
827	13543	0.452	0.090	0.51
8943	293	0.452	0.226	0.66
7596	11403	0.452	0.102	0.58
8371	234	0.452	0.090	0.79
8146	3731	0.452	0.090	0.57
11069	13825	0.452	0.429	0.71
10792	1526	0.452	0.121	0.53
9479	9876	0.452	0.204	0.35
18	2974	0.452	0.217	0.37
10196	13935	0.452	0.099	0.72
4747	12598	0.452	0.201	0.46
8929	899	0.452	0.160	0.68
5227	10567	0.452	0.349	0.40
8126	9305	0.452	0.052	0.84
10796	2285	0.452	0.090	0.60
7982	11605	0.452	0.110	0.80
12170	6221	0.452	0.343	0.56
8993	13067	0.452	0.112	0.51
8005	3125	0.452	0.244	0.61
11065	10466	0.452	0.390	0.73
13210	4133	0.452	0.282	0.73
12540	12472	0.452	0.328	0.51
11026	8808	0.452	0.176	0.23
3090	10265	0.452	0.133	0.63
9345	12983	0.452	0.319	0.61
795	1144	0.452	0.130	0.49
9739	8719	0.452	0.189	0.31
852	1071	0.452	0.096	0.45
13679	3876	0.452	0.303	0.58
9339	11609	0.452	0.090	0.41
13519	12765	0.452	0.158	0.67
7658	8866	0.452	0.198	0.33
11378	7202	0.452	0.269	0.83
344	9958	0.451	0.233	0.43
8562	11065	0.451	0.163	0.71
6293	12254	0.451	0.099	0.77
9672	11	0.451	0.324	0.80
4007	8938	0.451	0.324	0.73
8286	11192	0.451	0.154	0.73
10581	3512	0.451	0.095	0.33
8898	1860	0.451	0.268	0.47
394	7426	0.451	0.090	0.77
6293	5707	0.451	0.179	0.68
9933	6794	0.451	0.209	0.66
8698	1071	0.451	0.090	0.47
13559	3795	0.451	0.143	0.69
13512	1389	0.451	0.098	0.33
12475	11550	0.451	0.360	0.41
12632	7591	0.451	0.389	0.48
8929	900	0.451	0.180	0.72
899	1518	0.451	0.124	0.87
2338	944	0.451	0.090	0.60
10212	8007	0.451	0.090	0.80
11448	7670	0.451	0.190	0.74
6014	8938	0.451	0.141	0.86
11002	9372	0.451	0.159	0.59
10484	8167	0.451	0.090	0.80
6946	12498	0.451	0.090	0.81
11626	5236	0.451	0.134	0.72
8009	1138	0.451	0.418	0.78
8108	13067	0.451	0.241	0.79
4133	31	0.451	0.424	0.74
13519	8166	0.451	0.189	0.76
495	892	0.451	0.111	0.68
7216	334	0.451	0.094	0.41
8860	4849	0.451	0.167	0.32
10343	3125	0.451	0.239	0.64
11605	7980	0.451	0.137	0.42
9100	9104	0.451	0.438	0.48
7894	1097	0.451	0.159	0.32
11450	12166	0.451	0.290	0.67
6902	6474	0.451	0.312	0.72
930	394	0.451	0.090	0.72
8146	11395	0.451	0.090	0.77
3150	5336	0.451	0.243	0.37
6221	9607	0.451	0.114	0.55
10196	816	0.451	0.090	0.76
8899	10484	0.451	0.264	0.72
3125	8011	0.451	0.099	0.62
5984	8108	0.451	0.278	0.68
3661	9261	0.451	0.235	0.70
828	9345	0.451	0.358	0.50
7395	244	0.451	0.339	0.79
11401	8166	0.451	0.210	0.38
11065	1562	0.451	0.380	0.70
12053	11991	0.451	0.299	0.42
12890	11858	0.451	0.289	0.40
13005	11955	0.450	0.090	0.66
12468	6926	0.450	0.286	0.77
11714	12543	0.450	0.374	0.80
11398	12542	0.450	0.240	0.74
12464	11604	0.450	0.276	0.52
9933	6043	0.450	0.090	0.63
11394	7028	0.450	0.174	0.76
13989	2524	0.450	0.377	0.76
6680	11610	0.450	0.092	0.79
8292	241	0.450	0.090	0.75
13512	707	0.450	0.099	0.57
8915	11065	0.450	0.192	0.76
11954	12301	0.450	0.371	0.64
11992	12071	0.450	0.299	0.63
11463	8899	0.450	0.122	0.82
110	8942	0.450	0.183	0.78
9328	9907	0.450	0.366	0.29
7216	7805	0.450	0.106	0.40
9487	11615	0.450	0.122	0.34
8077	2569	0.450	0.185	0.59
2708	8108	0.450	0.257	0.66
7942	13197	0.450	0.227	0.57
8046	13708	0.450	0.151	0.44
11450	2653	0.450	0.179	0.71
11400	9543	0.450	0.392	0.58
1451	9934	0.450	0.234	0.35
11819	11609	0.450	0.097	0.41
362	8368	0.450	0.090	0.25
13346	8071	0.450	0.273	0.69
8575	394	0.450	0.109	0.78
11392	4849	0.450	0.118	0.41
10147	10646	0.450	0.090	0.32
7221	1549	0.450	0.375	0.63
3409	2739	0.450	0.090	0.73
11628	3918	0.450	0.352	0.63
7389	11396	0.450	0.105	0.74
564	11396	0.450	0.253	0.79
9485	1414	0.450	0.131	0.78
6561	1108	0.450	0.090	0.61
12284	9049	0.450	0.264	0.66
11194	11615	0.450	0.268	0.37
10988	7963	0.450	0.409	0.32
12399	13645	0.450	0.243	0.37
9914	11448	0.450	0.090	0.71
2653	992	0.450	0.108	0.40
407	342	0.450	0.242	0.65
1414	7546	0.450	0.116	0.82
82	3911	0.450	0.090	0.53
7967	413	0.450	0.214	0.82
7767	4849	0.450	0.120	0.33
244	13830	0.450	0.351	0.81
11321	992	0.450	0.109	0.41
7894	4133	0.450	0.155	0.79
7893	11065	0.449	0.293	0.70
4199	5054	0.449	0.368	0.35
561	1566	0.449	0.090	0.64
11401	5754	0.449	0.222	0.83
1149	10280	0.449	0.272	0.55
8007	7866	0.449	0.310	0.66
13854	8108	0.449	0.170	0.72
13696	13324	0.449	0.090	0.65
8861	8108	0.449	0.141	0.62
11448	3201	0.449	0.244	0.72
11833	11835	0.449	0.432	0.78
829	8993	0.449	0.129	0.48
12681	11821	0.449	0.425	0.56
10212	14026	0.449	0.243	0.73
8908	13985	0.449	0.388	0.55
564	243	0.449	0.093	0.72
11400	12169	0.449	0.398	0.66
11474	11747	0.449	0.115	0.73
11463	6043	0.449	0.111	0.76
2930	2455	0.449	0.179	0.49
8019	7980	0.449	0.205	0.50
1415	11390	0.449	0.090	0.75
1526	8736	0.449	0.252	0.69
11122	9600	0.449	0.238	0.70
11510	12936	0.449	0.188	0.54
563	10956	0.449	0.275	0.66
13896	394	0.449	0.188	0.77
7430	8232	0.449	0.101	0.58
12851	12503	0.449	0.090	0.67
8202	6922	0.449	0.325	0.59
7216	8001	0.449	0.403	0.43
9284	10484	0.449	0.318	0.67
8009	6293	0.449	0.090	0.64
7221	5984	0.449	0.257	0.78
9377	3673	0.449	0.357	0.51
8227	13889	0.449	0.305	0.35
11065	12664	0.449	0.416	0.69
8962	7623	0.449	0.222	0.65
5827	1860	0.449	0.221	0.50
13095	8997	0.449	0.160	0.48
6166	4716	0.449	0.151	0.79
7186	1529	0.449	0.412	0.71
6943	5730	0.449	0.214	0.63
4303	12472	0.449	0.162	0.68
12913	2752	0.449	0.090	0.55
9563	9829	0.449	0.244	0.49
1365	1617	0.449	0.097	0.23
9774	9932	0.449	0.163	0.68
11393	30	0.449	0.090	0.59
11400	10864	0.449	0.149	0.62
30	11064	0.448	0.270	0.71
1529	3261	0.448	0.194	0.67
1524	244	0.448	0.090	0.73
13968	1529	0.448	0.188	0.63
1549	1526	0.448	0.405	0.66
8201	13672	0.448	0.090	0.51
11165	11122	0.448	0.144	0.77
13492	7867	0.448	0.189	0.57
6519	10551	0.448	0.369	0.28
1526	11022	0.448	0.158	0.60
2250	816	0.448	0.135	0.78
8108	9686	0.448	0.126	0.63
7038	4408	0.448	0.179	0.31
12614	12496	0.448	0.090	0.56
7216	5430	0.448	0.309	0.38
6209	12790	0.448	0.070	0.48
850	11603	0.448	0.142	0.53
1389	4849	0.448	0.162	0.44
8898	3125	0.448	0.401	0.60
13547	9552	0.448	0.368	0.85
9942	8108	0.448	0.230	0.75
8165	897	0.448	0.222	0.56
12265	992	0.448	0.136	0.38
7451	1526	0.448	0.183	0.64
7386	11601	0.448	0.179	0.73
11065	4131	0.448	0.090	0.70
10876	8108	0.448	0.236	0.68
1518	8938	0.448	0.253	0.72
13841	1526	0.448	0.123	0.61
11829	9933	0.448	0.164	0.62
9370	8993	0.448	0.182	0.42
8866	1974	0.448	0.151	0.43
10982	10981	0.448	0.258	0.49
7216	3283	0.448	0.090	0.41
898	1103	0.448	0.291	0.57
8574	10197	0.448	0.090	0.56
11857	13397	0.448	0.148	0.79
7768	12784	0.448	0.427	0.70
12134	13865	0.448	0.336	0.79
12065	12054	0.448	0.126	0.49
7047	7396	0.448	0.351	0.41
9487	8993	0.448	0.178	0.48
8008	12202	0.448	0.152	0.36
11402	11181	0.448	0.157	0.69
10196	13994	0.448	0.115	0.66
410	10281	0.448	0.193	0.77
8993	7040	0.447	0.111	0.50
424	13892	0.447	0.337	0.78
11967	1144	0.447	0.172	0.46
9994	239	0.447	0.294	0.60
12117	2285	0.447	0.283	0.64
10509	11510	0.447	0.194	0.71
9800	7252	0.447	0.118	0.58
123	3630	0.447	0.141	0.74
11474	12851	0.447	0.091	0.87
11065	4923	0.447	0.311	0.64
7408	13842	0.447	0.238	0.37
8266	11891	0.447	0.167	0.79
692	4898	0.447	0.298	0.46
39	9118	0.447	0.322	0.43
11400	2833	0.447	0.219	0.61
13559	8093	0.447	0.136	0.43
11395	7028	0.447	0.176	0.73
1271	1842	0.447	0.221	0.60
11412	1000	0.447	0.235	0.72
7241	597	0.447	0.089	0.68
11758	504	0.447	0.323	0.79
12681	9778	0.447	0.203	0.34
8108	8011	0.447	0.154	0.68
781	12681	0.447	0.089	0.64
8651	8084	0.447	0.134	0.70
3498	9630	0.447	0.089	0.67
12681	623	0.447	0.251	0.27
8562	6926	0.447	0.089	0.77
6561	8878	0.447	0.147	0.64
1529	12215	0.447	0.161	0.58
8368	11675	0.447	0.346	0.74
1565	992	0.447	0.156	0.36
8087	5987	0.447	0.381	0.77
6561	10280	0.447	0.089	0.65
7842	9958	0.447	0.253	0.54
9963	13769	0.447	0.260	0.27
9464	11752	0.447	0.089	0.49
12665	9932	0.447	0.094	0.67
6561	13115	0.447	0.098	0.63
9734	7481	0.447	0.434	0.38
7758	11604	0.447	0.177	0.47
8575	11605	0.447	0.089	0.41
7086	8108	0.447	0.159	0.76
7733	11873	0.447	0.097	0.45
13035	8108	0.447	0.175	0.70
11395	11650	0.447	0.120	0.78
10013	13559	0.447	0.089	0.58
563	6926	0.447	0.096	0.84
898	13017	0.447	0.223	0.64
10801	11507	0.447	0.142	0.71
325	11317	0.447	0.170	0.76
7988	6278	0.447	0.134	0.78
4849	5539	0.447	0.089	0.36
11246	12981	0.447	0.089	0.34
10495	6808	0.447	0.100	0.24
3125	9607	0.447	0.200	0.71
12851	12842	0.447	0.144	0.73
8322	8577	0.447	0.129	0.37
547	8938	0.447	0.361	0.70
6853	2551	0.447	0.412	0.76
11026	11464	0.446	0.135	0.71
8698	11412	0.446	0.175	0.67
12102	8938	0.446	0.180	0.73
6127	8993	0.446	0.258	0.53
10005	3207	0.446	0.339	0.78
11900	12472	0.446	0.257	0.55
1526	7555	0.446	0.178	0.59
4133	476	0.446	0.292	0.76
11065	2734	0.446	0.285	0.68
12156	1529	0.446	0.094	0.67
13159	8993	0.446	0.391	0.46
10394	8899	0.446	0.106	0.34
6284	3934	0.446	0.412	0.29
9052	9089	0.446	0.197	0.70
10541	11448	0.446	0.123	0.70
7743	11396	0.446	0.412	0.75
8165	11400	0.446	0.177	0.57
9267	1894	0.446	0.167	0.63
10216	11507	0.446	0.111	0.74
12250	420	0.446	0.110	0.43
11401	13172	0.446	0.148	0.42
8266	10281	0.446	0.089	0.70
8108	4121	0.446	0.193	0.72
8575	7285	0.446	0.089	0.74
9415	11065	0.446	0.135	0.70
2250	10448	0.446	0.089	0.77
7460	3209	0.446	0.171	0.70
626	10285	0.446	0.172	0.67
13102	7243	0.446	0.089	0.73
9933	5351	0.446	0.089	0.71
9847	8735	0.446	0.089	0.45
13963	10691	0.446	0.089	0.78
11400	10069	0.446	0.394	0.58
12695	493	0.446	0.230	0.28
12558	8938	0.446	0.089	0.72
12415	9325	0.446	0.400	0.51
7458	11397	0.446	0.127	0.36
3376	5054	0.446	0.230	0.36
10197	6384	0.446	0.354	0.43
11184	5494	0.446	0.206	0.42
9415	10020	0.446	0.154	0.46
67	7021	0.446	0.201	0.22
13519	625	0.446	0.206	0.63
5958	3210	0.446	0.272	0.70
11026	898	0.446	0.313	0.56
11026	242	0.446	0.101	0.69
9680	9117	0.446	0.116	0.45
8641	2338	0.446	0.146	0.68
9487	11111	0.446	0.198	0.36
7806	8655	0.446	0.275	0.51
11024	236	0.446	0.294	0.69
233	5454	0.446	0.089	0.73
5743	10197	0.446	0.147	0.67
1451	11615	0.446	0.161	0.34
7976	11192	0.446	0.285	0.55
7914	1138	0.446	0.157	0.71
13203	394	0.445	0.169	0.73
12065	6659	0.445	0.161	0.75
12890	626	0.445	0.150	0.38
11510	9607	0.445	0.201	0.79
6994	12472	0.445	0.166	0.59
13152	11615	0.445	0.240	0.31
129	244	0.445	0.089	0.18
13394	12980	0.445	0.089	0.63
582	13519	0.445	0.210	0.63
11464	13036	0.445	0.089	0.76
8200	1144	0.445	0.158	0.45
6221	9994	0.445	0.222	0.57
12851	10466	0.445	0.122	0.79
9328	7357	0.445	0.191	0.80
11400	1549	0.445	0.333	0.59
10652	10969	0.445	0.066	0.21
8371	11615	0.445	0.296	0.35
5945	172	0.445	0.219	0.56
13207	13851	0.445	0.291	0.52
6922	4849	0.445	0.141	0.35
7221	3142	0.445	0.195	0.65
8672	12098	0.445	0.240	0.64
5987	3728	0.445	0.149	0.76
11400	11256	0.445	0.316	0.66
8009	6309	0.445	0.168	0.35
11293	11752	0.445	0.101	0.45
4133	11822	0.445	0.188	0.67
7927	1526	0.445	0.360	0.66
586	1208	0.445	0.125	0.42
6533	11615	0.445	0.322	0.34
5987	3703	0.445	0.200	0.68
11401	12481	0.445	0.336	0.82
13303	6680	0.445	0.089	0.16
9326	11218	0.445	0.301	0.37
11411	3261	0.445	0.163	0.67
